id,title,year,taglines
4402804,"The 11th Hour",2007,"Turn mankind's darkest hour into its finest,It's our generation that gets to change the world... forever."
4403429,"The 23rd Psalm",2007,"God is still on the throne.,An evolved exegesis of the human psyche and the nature of man."
4403452,"The 24th Day",2004,"Every man has his own truth.,Your next lie may be your last."
4403516,"The 28th Day",2006,"A Horror Film For the Ladies..."
4403798,"The 3rd Floor",2007,"What terror dwells on The 3rd Floor?"
4403840,"The 40 Year Old Virgin",2005,"A Comedy about the moments that touch us in ways we've never been touched before.,Better Late Than Never.,The Longer You Wait, The Harder It Gets."
4404003,"The 4th Dimension",2006,"A meditative examination into the mind of an introverted genius who becomes obsessed with solving the complexity of time."
4404488,"The 8th Plague",2006,"The Writing is on the Wall..."
4404786,"The Absence of Light",2006,"Mans Darkest Day Has Come"
4404813,"The Absolute Truth About Pro Wrestling",2006,"Because it's fake doesn't mean it's not real."
4404884,"The Accident",2005,"Your life can change in a second."
4405782,"The Adventures of Ociee Nash",2003,"Based on the heartwarming novel ""A Flower Blooms on Charlotte Street"",A classic story of a young girl's spirit that lights up the American landscape...and your heart."
4405863,"The Adventures of Sharkboy and Lavagirl 3-D",2005,"Smaller heroes. Just as super.,Everything that is... or was... began as a dream.,From the director of ""Spy Kids"""
4406423,"The Air I Breathe",2007,"Sometimes the things we can't change...end up changing us.,Happiness. Sorrow. Pleasure. Love.,The question is not whether we will die, but how we will live."
4406479,"The Alamo",2004,"You will never forget,Remember...,Ordinary men. Extraordinary heroes."
4406602,"The Alibi",2006,"Planning a lunchtime rendezvous or an elicit affair and don't want anyone to find out? Do you need an alibi? Then Ray Elliot is here to help.,You Cheat. We Lie."
4406775,"The Almost Guys",2004,"A down-on-his-luck repo man and his 73 year-old partner find a major league pitcher bound and gagged in the trunk of a car that they repo. The World Series is three days away."
4406871,"The Altruist",2004,"He's a Giver."
4407019,"The Amazing Omelette",2005,"A Story of Friendship, Love and a Little bit of Shartk Chumming..."
4407274,"The American Hobo",2003,"History of the Railriding Worker"
4407326,"The American Ruling Class",2005,"America Rules the World! But Who Rules America?"
4407343,"The American StreetFighterz Trilogy Street Godz of War II",2007,"Drakka an ex-assassin seeks revenge on the very organization which recruited him."
4407385,"The Americans Are Coming, the Americans Are Coming!",2003,"Kicked out of Spain. No money for France. Deported from Italy."
4407399,"The Amityville Horror",2005,"What happened over the next 28 days has never been explained.,Based on the true story.,Katch 'em, kill 'em"
4407548,"The Ancient",2005,"Ancient Vengeance Never Rests..."
4407702,"The Angels of Death Island",2003,"December 25, 1943. The day two men would learn the meaning of sacrifice."
4408015,"The Ant Bully",2006,"The battle for the lawn is on.,Stomping into theaters August 4th,An epic battle of tiny proportions!,This Summer It's Crunch Time."
4408173,"The Ape",2005,"Harry Walker's life just got a little hairier."
4408187,"The Aphrodite Project",2004,"What does it take to truly appreciate your life?"
4408535,"The Architect",2006,"Sometimes You Need to Tear Down to Build Up"
4408648,"The Aristocrats",2005,"100 Superstar Comedians. One Very Dirty Joke.,A family walks into a talent agent's office. What happens next is . . .,No Nudity   No Violence   Unspeakable Obscenity,100 Comedians. One Very Dirty Joke."
4409546,"The Aryan Couple",2004,"Sign and you're safe"
4409671,"The Assassin",2007,"Live by the code. Die by the code."
4409709,"The Assassination of Jesse James by the Coward Robert Ford",2007,"Beyond the myth lies America's greatest betrayal."
4409715,"The Assassination of Richard Nixon",2004,"The mad story of a true man.,Power is a state of mind."
4409848,"The Astronaut Farmer",2006,"If we don't have our dreams, we have nothing."
4410424,"The Aviary",2005,"Love Begins at 30,000 feet."
4410429,"The Aviator",2004,"For some men, the sky was the limit. For him, it was just the beginning.,A Martin Scorsese film,Some men dream the future. He built it.,Imagine a life without limits.,Cate Blanchett as Katherine Hepburn the star who stole his heart.,Kate Beckinsale as Ava Gardner the passion he couldn't resist.,Leonardo DiCaprio as Howard Hughes the man who became a legend."
4410863,"The Babysitters",2007,"These girls mean business."
4411253,"The Bag Man",2005,"Prepare to get sacked!"
4411863,"The Bar",2003,"Sometimes the right place finds you."
4412272,"The Basket Case",2006,"The cold war begins again on aisle 9."
4412496,"The Battle of Aiken",2005,"Dixie's Last Stand"
4412591,"The Battle of Shaker Heights",2003,"When you're 17, every day is war,The revolution will not be televised!"
4412693,"The Baxter",2005,"A romantic comedy for anyone who's ever been dumped."
4412780,"The Beach Lady",2007,"An African-American environmentalist struggles to preserve an historically black beach in Florida"
4412786,"The Beach Party at the Threshold of Hell",2006,"Based upon the events of American History at the end of the 21st Century.,Whoever controls the Radio Waves controls us all."
4412908,"The Bears: Out of Hibernation!",2005,"A rip roaring rockumentary road trip!"
4412957,"The Beast of Bray Road",2005,"For years an unidentified creature hunted the backwoods of Walworth County. Then one night, it came to town."
4413000,"The Beat",2003,"Two Roads, One Path."
4413146,"The Beautiful Country",2004,"An epic story of hope."
4413460,"The Beginning",2007,"Death is only the beginning"
4413767,"The Benchwarmers",2006,"Get off the bench and get into the game.,When push comes to shove... they'll have to settle their problems like men.,It's Never Too Late To Take A Stand.,3 older dudes should be able to beat 9 young jocks... Right?"
4414085,"The Best Man",2005,"May the best man win."
4414556,"The Best Two Years",2004,"Every moment counts."
4414875,"The Big Bad Swim",2006,"Life is about keeping your head above water."
4414955,"The Big Bounce",2004,"It's all in who you trust,Who's scamming who? A comedy about taking a chance on paradise.,Another crime wave from the author of Get Shorty and Out of Sight."
4415106,"The Big Empty",2003,"Cowboys. Aliens. Blue suitcases and bowling balls. Strange things are happening out in the middle of nowhere.,The middle of nowhere is a funny place to find yourself"
4415369,"The Big One",2005,"Everything that ever happened is still happening."
4415563,"The Big Station",2006,"DJs and Nosey Neighbors in Montgomery, Alabama"
4415672,"The Big White",2005,"When you need somebody, any body will do."
4415776,"The Bike Thief",2005,"He stole what he planned to borrow, then lost what he planned to keep.."
4416502,"The Black Dahlia",2006,"Inspired by the most notorious unsolved murder in California history.,From Brian de Palma director of Scarface and The Untouchables"
4416809,"The Black Shoe Drifter",2004,"We're the ones that nobody wants to deal with."
4417210,"The Bliss",2006,"A story about a struggling singer Phaedra Hill, who is trying to make it as a rock star in the backdrop of the Los Angeles music scene with her band, ""The Bliss""."
4417362,"The Blood Shed",2007,"Just Your Average Inbred Hillbilly Cannibal Family.,She don't like strangers in her back yard ...,They don't like strangers in their backyard."
4417386,"The Bloodletting",2004,"For those who walk in the light unseen... It is feeding time!"
4417624,"The Blue Rose",2007,"Just when you think you have everything under control, one line can change it all"
4417996,"The Bog Creatures",2003,"After 1200 Years ... They're Back."
4418059,"The Boles Murders",2004,"Someone, somewhere knows"
4418403,"The Book of Mormon Movie, Volume 1: The Journey",2003,"2600 years ago, one family began a remarkable journey and set the course for a latter-day faith. This is their story."
4418409,"The Book of Noah",2007,"If Love is for the Dogs...what's for the Dogknappers?"""
4418932,"The Bourne Supremacy",2004,"They should have left him alone.,They stole his identity. Now he wants it back.,Sie nahmen ihm seine Identität. Jetzt will er sie zurück. (They took away his identity. Now he wants it back.)"
4418944,"The Bourne Ultimatum",2007,"This Summer Jason Bourne Comes Home,Remember everything. Forgive nothing."
4419017,"The Box",2007,"Where Lies Intersect The Truth,Lies Are Fatal"
4419515,"The Boynton Beach Bereavement Club",2005,"A delightful film about finding love . . . at any age!,A delightful comedy about embracing life and finding love at any age."
4419516,"The Boys & Girls Guide to Getting Down",2006,"A real life guide to sex, drugs, & bad behavior."
4419620,"The Bracelet of Bordeaux",2007,"Chihuahua Cadabra! (French Video Release)"
4419787,"The Brave One",2007,"How many wrongs to make it right?"
4419926,"The Break-Up",2006,"An Ex-Rated Comedy,. . . pick a side."
4419940,"The Breakdance Kid",2004,"Saving the day the 80's way!,A tale of love, ambition and parachute pants!"
4420052,"The Breed",2006,"Play dead.,They can smell your fear.,Let The Manhunt Begin"
4420176,"The Bride Wore Blood",2006,"Where life had no value, death carried a price. But money could not bring value to life. That is why the bounty killers appeared."
4420238,"The Bridge",2006,"Be afraid of what lies beneath..."
4420807,"The Broken Road",2007,"Sometimes what you're running from... is what you ought to be running toward."
4420914,"The Bros.",2007,"The story of two young and hopelessly suburban white guys and their journey into the world of hardcore ""gangsta rap."""
4421008,"The Brothers Grimm",2005,"Eliminating Evil Since 1812,No curse we can't reverse. No spell we can't break. No demon we can't exterminate.,Fall Under The Spell,Once Upon A Time,This Isn't The Way To Grandmother's House,Who's The Fairest Of Them All,If You Go Down To The Woods Today You'll Never Believe Your Eyes,And They Lived Happily Ever After"
4421026,"The Brothers Solomon",2007,"They want to put a baby in you."
4421154,"The Bucket List",2007,"When he closed his eyes, his heart was opened,You only live once, so why not die with style?,Find the joy."
4421897,"The Busker",2006,"The most beautiful music of all is the music of what happens"
4421934,"The Butcher",2006,"Rest in pieces."
4422085,"The Butterfly Effect",2004,"Change one thing, Change everything.,Such minor changes, such huge consequences.,Verändere die Zukunft, durch die Vergangenheit (Change the future, through the past.),Das Ende ist erst der Anfang (The end is only the beginning.)"
4422272,"The Cabinet of Dr. Caligari",2005,"What force drives a man insane?"
4422397,"The Cake Eaters",2007,"life can be as sweet as you make it...,For everything we lose... there's someone we find,Love is the frosting."
4422453,"The Californians",2005,"All is fair in love and real estate."
4422922,"The Cancer",2003,"Everybody that writes one ends up dead."
4423092,"The Caper",2007,"Are you in or out?"
4423197,"The Captives",2004,"I am not Shawnee; I will never be Shawnee!"
4423382,"The Caregivers",2007,"Toward a New Family-Physician Alliance"
4423980,"The Cat in the Hat",2003,"Cats with hats only!,Don't mess with the hat.,The Cat is Back!,The ultimate game of cat and house"
4424146,"The Cats of Mirikitani",2006,"Make art not war."
4424199,"The Cave",2005,"Taking Terror to a whole new Depth!,There are places man was never meant to go.,Beneath heaven lies hell, beneath hell lies..."
4424299,"The Celestine Prophecy",2006,"The book that changed our lives is now a movie"
4424334,"The Cellar Door",2007,"The girl next door isn't there anymore."
4424412,"The Century Plaza",2005,"You can have a home but still be homeless."
4424558,"The Challenge",2007,"The trick is finding your opponent's weakness."
4424770,"The Changeling",2006,"Here is love's tame madness."
4425211,"The Chemistry of Dating",2007,"Dating is all about chemistry."
4425458,"The Child That Nobody Wanted",2005,"True Story of Surviving Child Abuse"
4425678,"The Chipotle Diamonds",2005,"Latino noir in the mean streets of Austin"
4425825,"The Choke",2006,"This is not how rock stars die"
4425891,"The Chosen One",2007,"Only one man can save the world. We're stuck with..."
4426140,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"Some journeys take us far from home. Some adventures lead us to our destiny.,There are many stories of Narnia. The first is about to be told.,Aslan Is On The Move,The White Witch Cometh,The beloved masterpiece comes to life December 9,Evil Has Reigned For 100 Years..."
4426157,"The Chronicles of Riddick",2004,"All the power in the universe can't change destiny,Pitch Black's darkest star is back.,There is no future until you settle the past."
4426201,"The Chumscrubber",2005,"Fear. Trust. Love.,Meet Generation Rx."
4426313,"The Circle",2005,"One Shot Is All It Takes..."
4426592,"The Civilization of Maxwell Bright",2005,"Some men were never meant to marry...,Can A Beast Be Tamed?,She was everything he wanted and nothing he expected.,A misogynist. A Chinese woman. Together they find his soul."
4426792,"The Cleaning Lady",2005,"What If You Could Be Someone Else?"
4426822,"The Clearing",2004,"You only really know what you have when you're about to lose it.,One Kidnapping... Three Victims."
4426963,"The Clique",2006,"How well do you know your friends?"
4427060,"The Closer She Gets",2005,"Mom just found out that she has cancer..."
4427380,"The Coat Room",2005,"Museum Is Not Responsible For Items Checked"
4427466,"The Code",2004,"God and the Devil agree on one thing. They love the obscure and hate the obvious.  - not from The Holy Bible... but implied by The Code"
4427506,"The Code: Legend of the Gamers",2007,"32 Teams, Only 1 Champion. Let the Tournament Begin!,What is the Code?"
4427689,"The Collapsing Wall",2005,"Nothing changes. All remains dead. Descend."
4428161,"The Comebacks",2007,"Keep your eye on the ball.,The producers of ""Wedding Crashers"" spoof the greatest sports movies ever."
4428736,"The Condemned",2007,"The fight is on.,10 will fight,9 will die.You get to watch."
4428988,"The Connecticut Poop Movie",2006,"Life after college is crap"
4429051,"The Conrad Boys",2006,"Everything is about to change for Ben & Charlie Conrad.....,How far would you go for love?,If you thought growing up was hard, meet Charlie Conrad..."
4429067,"The Conscientious Objector",2004,"A True Story of An American Soldier"
4429147,"The Constant Gardener",2005,"The highly anticipated international thriller from John le Carré & Fernando Meirelles the Academy Award nominated director of City of God,Love. At any cost."
4429284,"The Contract",2006,"Every Killer Meets His Equal.,The only thing standing between an assassin and his target is a father who must protect  his son."
4429507,"The Cookout",2004,"This summer, get your grill on!"
4429533,"The Cooler",2003,"When your life depends on losing... the last thing you need is lady luck.,Love ...you have to play to win"
4429615,"The Core",2003,"Earth has a deadline,The only way out is in,This Spring, Mankind's Greatest Threat Is Earth Itself.,The core of the earth has stopped spinning[Belgian poster]"
4430341,"The Covenant",2006,"Only the power of hell can help them.,Four have the power. One will stop at nothing to possess it.,To save the future, they must battle their past.,In 1692, five families with untold power formed a covenant of silence. One family lusting for more, was banished, their bloodline disappearing without a trace. Until now."
4430712,"The Craving Heart",2006,"Love doesn't discriminate between the good or the bad, the past or the present...the living or the dead."
4430859,"The Creature of the Sunny Side Up Trailer Park",2006,"Two Brothers  Two Colors  One Nightmare!"
4430880,"The Creek",2007,"Most times the dead move on. Sometimes they want revenge."
4431051,"The Criminally Inept",2006,"Life. Love. aLitteration. Lipstick."
4431195,"The Crooked Corner",2005,"Who is telling the truth?"
4431260,"The Cross and the Towers",2006,"9/11 - A day that will never be forgotten. ""In the midst of devastation, hope will rise."",In The Midst Of Devistation Hope Will Rise"
4431360,"The Crossword Monologues",2007,"If people from different parts of the world lined up their monologues, as if in a crossword puzzle, these monologues would eventually create a conversation."
4431381,"The Crow: Purgatory 2",2007,"The Battle for Souls has Begun"
4431385,"The Crow: Wicked Prayer",2005,"He will not rest until he gets his vengeance.,Passion..Revenge...Eternity."
4431544,"The Cry",2007,"The Urban Legend, That Kills,No peace for the dead."
4431944,"The Curiosity of Chance",2006,"The only way he could fit in was to stand out."
4432055,"The Curse of El Charro",2005,"True evil can never die"
4432132,"The Curse of the Komodo",2004,"It's hungry."
4432152,"The Curse of the Were-Rabbit",2005,"Something bunny is going on...,Wallace=Master, Gromit=Mind,They've made gadgets, they've made contraptions, and they've made a movie.,It gnaws no fear...,From the creators of Chicken Run.,Something wicked this way hops."
4432264,"The Cutter",2005,"The past holds the key!"
4432397,"The D Word",2005,"Same Sex. Same City."
4432413,"The Da Vinci Code",2006,"Seek The Truth,Seek the truth, seek the codes.,Break The Codes,So Dark The Con Of Man,Uncover The Secret"
4432596,"The Dance",2007,"Three couples. One unforgettable night."
4432923,"The Darjeeling Limited",2007,"I want us to be brothers again, like we used to be."
4432928,"The Dark",2005,"One of the living for one of the dead."
4432960,"The Dark Avengers",2005,"What if superheroes were real?"
4433343,"The Darkroom",2006,"See what evil develops...."
4433664,"The Day After Tomorrow",2004,"This year, a sweater won't do.,Now it's fiction... Tomorrow it's real,The End of the World was just the Beginning,Where will you be?,10,000 years ago, one storm changed the face of our planet. On May 28, It will happen again.,Whoever said ""Tomorrow is another day""... didn't check the weather.,Nature has spoken"
4433670,"The Day Arnold Schwarzenegger Kicked My A**",2006,"Don't blame me, I voted for myself!"
4433857,"The Day That Panicked America",2005,"The classic sci-fi tale that became a broadcast that became a hoax that scared a nation!"
4434089,"The Dead Don't Scream",2007,"Breakfast will never be the same,Don't go to the lake"
4434105,"The Dead Girl",2006,"One life ends. Seven others begin.,One life ends. Six others begin.,The Stranger, The Sister. The Wife. The Mother."
4434116,"The Dead Hate Their Late Fees",2005,"Death Has Never Been This Hilarious!"
4434178,"The Dead One",2007,"He's Dead. He Lives...In America.,On the Day of the Dead, the chosen will rise.,He's Dead. He Lives."
4434229,"The Dead Time",2007,"Sometimes your darkside can really be illuminating."
4434368,"The Deal",2005,"The world is at war.,To The Victor Goes The Oil,The stakes don't get any higher."
4434492,"The Death and Life of Bobby Z",2007,"You can't out-run yourself.,To live a life of his own, he has to die first."
4434569,"The Death of Daniel Whately",2004,"Dying is easy...Fame is the hard part."
4434613,"The Death of Michael Smith",2006,"Three lives. Bound by one fate."
4434708,"The Deaths of Ian Stone",2007,"Live everyday like it's your last.,Every soul has a price,What Hides in Life is Found in Death"
4434918,"The Decoy",2006,"In His Silence Lies the Truth,He Swore to Uphold Justice,A Classic Tale of Justice and Revenge"
4434944,"The Deep Below",2007,"At the bottom of the lake, one would die to find it... and one would kill to get it."
4434990,"The Deepening",2006,"Terror Comes In Any Shape"
4435041,"The Defender",2004,"Fighting The War On Terror."
4435080,"The Definition of Insanity",2004,"How far would you go to pursue the American Dream."
4435370,"The Departed",2006,"Lies. Betrayal. Sacrifice. How far will you take it?,Undercover,Underhanded,Unrestrained,Cops or Criminals. When you're facing a loaded gun what's the difference?"
4435490,"The Derby Stallion",2005,"The Heart of a Boy. The Soul of a Champion.,A boy's love for his horse helps him succeed in life.,A Boy. A Horse. Champions."
4435622,"The Deserted",2006,"""Maybe we're on the wrong road."""
4435638,"The Deserter",2003,"A revolutionary comedy!"
4435896,"The Devil and Daniel Webster",2003,"the devil is in the details."
4435946,"The Devil Came on Horseback",2007,"At age 27, Brian Steidle became a monitor with the African Union in Darfur, Sudan. He was completely unprepared for what he would see.,A witness to evil. A force for peace. An unbelievable true story."
4435948,"The Devil Cats",2004,"The Band Was Fake ... Until Reality Took Over"
4436097,"The Devil Wears Prada",2006,"Hell On Heels.,Meet Andy Sachs. A million girls would kill to have her job. She's not one of them.,High fashion, low cunning - and the boss from hell."
4436098,"The Devil Wears Spurs",2006,"Max McCoy is coming home... Hell is right behind him."
4436184,"The Devil's Chair",2007,"Evil Works In Mysterious Ways."
4436200,"The Devil's Courthouse",2004,"Careful what you wish for..."
4436246,"The Devil's Filmmaker: Bohica",2003,"He Wanted to make a movie...Instead he became a murderer"
4436326,"The Devil's Miner",2005,"The story of a child's survival"
4436329,"The Devil's Muse",2007,"Hollywood murders women."
4436374,"The Devil's Rejects",2005,"Hell doesn't want them. Hell doesn't need them. Hell doesn't love them. This world rejects them.,A Tale Of Murder, Mayhem and Revenge,Death walks behind. Hell waits ahead.,The new film by Rob Zombie.,This summer, go to Hell...,Go to Hell!"
4436533,"The Diabolikal Super-Kriminal",2007,"...40 Years Later, The Incredible Story of the King of Crime! 100% True!"
4436772,"The Difference",2007,"See yourself through the eyes of someone else"
4436987,"The Dipsea Demon",2004,"a 96-year-old man holds the world record for the most consecutive running of any foot race."
4437125,"The Disappearance of Donnie Bishop",2003,"Some people should remain missing."
4437531,"The Divine Emerald",2004,"A young man must save the Universe three days to his wedding"
4437596,"The Divorce Ceremony",2006,"Rather than be miserable, get a Divorce and have a Ceremony to celebrate it!"
4437898,"The Dog Problem",2006,"Eat. Sleep. Therapy. Repeat."
4438204,"The Donor Conspiracy",2007,"Chil-Lax, you really only need ONE kidney....,I'm getting SERIOUSLY distressed!!!"
4438263,"The Door",2005,"There are those who remember their dreams too well."
4438338,"The Door in the Floor",2004,"The most dangerous secrets are the ones we're afraid to tell ourselves."
4438359,"The Doorman",2007,"Trevor W. knows people. More importantly, he knows people who know him."
4438625,"The Dr. Jekyll & Mr. Hyde Rock 'n Roll Musical",2003,"Some things are not for us to know..."
4438752,"The Dread",2007,"Inside every man... there is a monster... waiting to be unleashed,Be careful what games you play"
4439043,"The Dreams of Sparrows",2005,"In their words, through their eyes, by their hands."
4439249,"The Drop",2006,"It's Pure Evil..."
4439304,"The Drowned",2006,"What dies here... stays here."
4439424,"The Dry Spell",2005,"Being Alone Sucks"
4439617,"The Dukes",2007,"The music was then , the time is now"
4439618,"The Dukes of Hazzard",2005,"Meet the Dukes. One family having so much fun there oughta be a law.,All Speed, No Limit (U.K.),Welcome to Hazzard County. Things move kind of slow here, unless, of course, your last name is... Duke,Cousins. Outlaws. Thrillbillies."
4439752,"The Dust Factory",2004,"The journey of a lifetime..."
4439880,"The E.N.D.",2005,"Love and Hate. Death and Destruction, and Fried Chicken"
4439943,"The Earl",2007,"Play By the Rules...and Everybody Gets Hurt."
4440096,"The Eavesdropper",2004,"What you hear can kill you."
4440330,"The Education of Shelby Knox",2005,"Sex, Lies & Education"
4440442,"The Egoists",2003,"The best drama isn't always on stage."
4440805,"The Eliminator",2004,"The hunter becomes the hunted."
4440833,"The Elk Hotel",2006,"Life is a circle. A wobbly circle.,A dirty city soap opera."
4441458,"The End of Suburbia: Oil Depletion and the Collapse of the American Dream",2004,"We're literally stuck up a cul-de-sac in a cement SUV without a fill-up"
4441473,"The End of The Beginning",2006,"One ring changed his life."
4441657,"The Endless Knot",2007,"Survivor's guilt leads to a school that saves lives."
4441870,"The Enigma with a Stigma",2006,"Some things are right under your nose, and over to the left..."
4441924,"The Entrepreneurs",2003,"Three inseparable buddies separated by blackmail, love, and a hundred thousand dollars.,Stealing her wallet and maybe her heart, love the complicated way"
4441971,"The Epicureans",2003,"Attain a state of pleasure at all times"
4442079,"The Erotic Samurai",2006,"The whole is greater than the Sum of his parts."
4442275,"The Essence of Irwin",2005,"The world gave them lemons. They made cookies."
4442398,"The Ethereal Plane",2005,"There exists another dimension you never knew was there.....Until now!"
4442573,"The Event",2003,"Go in style."
4442620,"The Everyday: Benedictine Life at Mount Saviour Monastery",2006,"""We do more by accident than many people do on purpose; but if we tried to do it on purpose we would probably mess it up and that's the secret of monastic life, it is a bit poetic."""
4443030,"The Exorcism of Emily Rose",2005,"What happened to Emily?"
4443423,"The Eyes of Scott Robbins",2007,"He's in for the fight of a lifetime..."
4443450,"The F Word",2005,"""The Statue of Liberty isn't holding her torch, she's waving good-bye"",Putting the F in free speech."
4443756,"The Face of the Serpent",2003,"""In the end, the serpent will reveal its face..."",It's business...Never personal."
4443995,"The Faithful and the Foul",2006,"I'm going to love you like it's the 80s again."
4444076,"The Fall",2006,"A Little Blessing In Disguise.,A sumptuous tale of mythology and magic."
4444120,"The Fall Before Paradise",2004,"Every step gets closer to the truth,Dreams will become reality"
4444132,"The Fall of '55",2006,"Leaves Changed... Lives Changed... A Community Changed."
4444217,"The Fallen",2004,"There are three sides to every story: ours, theirs, and the truth.,In war the fallen are all heroes."
4444279,"The Falling",2006,"...No Longer A Question of Faith."
4444308,"The Falls",2003,"Obsession kills."
4444500,"The Family Stone",2005,"Feel The Love."
4444692,"The Far Side of Jericho",2006,"Three women. One treasure. Lots of bad guys."
4444864,"The Fast and the Furious: Tokyo Drift",2006,"If You Ain't Outta Control, You Ain't In Control.,On the streets of Tokyo, speed needs no translation...,Speed Needs No Translation."
4444879,"The Fast Life",2003,"2 Fast 2 Hot,Risk it all... Gain it all..."
4445281,"The Federation of Black Cowboys",2003,"Black cowboys in New York City"
4445508,"The Fever",2004,"Look beyond comfort."
4446010,"The Fighting Temptations",2003,"She was one temptation, he couldn't resist,Don't fight the feeling."
4446219,"The Final Cut",2004,"Every moment of your life recorded. Would you live it differently?,In the end, he sees everything.,Your life wasn't what you thought it was."
4446323,"The Final Job",2006,"Nothing is more dangerous than a man with nothing to lose."
4446355,"The Final Patient",2005,"Every miracle has its price."
4446401,"The Final Season",2007,"How Do You Want To Be Remembered?"
4447081,"The First Saturday in May",2007,"Two minutes can last a lifetime."
4447144,"The First Time",2003,"Some mistakes will haunt us all our lives.,Some killers aren't natural born. They're made by accident.,Some decisions are made in a split second. Some of them affect us for a lifetime."
4447439,"The Five Stages of Beer",2003,"You'll find it works for everything."
4447728,"The Flesh Keeper",2007,"Family is everything."
4447895,"The Flock",2007,"Your fear is their desire,To crush suspicion, you must go with the flock.,To kill accusations, you must go with the flock. (UK Tagline),How will you recognize the evil you cannot see?,Evil has many faces. He has seen them all."
4447947,"The Florida Highwaymen",2003,"The legendary folk artists known as The Highwaymen with Highwaymen Curator Billy Yeager"
4448111,"The Flying Aarons",2004,"Jump on the bandwagon now: Before the bandwagon jumps on you,We're not trying to keep up with the Jones's, we are the Jones's"
4448232,"The Fog",2005,"From The Makers Of ""Halloween"",Their PAST Has Come Back To HAUNT THEM"
4448576,"The Foreigner",2003,"If they think they can stop him, they're dead wrong."
4448763,"The Forgotten",2004,"You'll Never Forget The Ones You Love,What if everything you've experienced, everything you've known... Never happened?,On September 24th everything you've experienced, everything you've known, never happened.,Remember,On September 24th, you will be forgotten.,Nothing can prepare you.,Was ist, wenn alles, was du je erlebt hast - alles was du kennst, nie geschehen ist? (What if everything you've ever experienced - everything you know, has never happened?)"
4448948,"The Fort Fisher Hermit: The Life & Death of Robert E. Harrill",2004,"Robert E. Harrill spent 17 years under the stars and live oaks of Fort Fisher. This film examines the reasons that led him to become a hermit, his growing popularity, and the mysterious circumstances surrounding his death."
4449069,"The Fountain",2006,"Death as an act of creation.,Death frees every soul.,What if you could love forever?,Death is the road to awe."
4449190,"The Foursome",2006,"A comedy with balls."
4449666,"The Friday Night Fight",2005,"Good looking girls, a case of beer and to top it off, a fight. There's nothing better than a Friday night."
4450284,"The Future of Pinball",2006,"The Story of Pinball 2000"
4450456,"The Gallows Tree",2005,"The truth will leave you hanging."
4450457,"The Gallstone",2007,"Get Gallstoned"
4450640,"The Game Comes Home: The History of Baseball in Washington, D.C.",2006,"The History of Baseball in Washington DC"
4450699,"The Game of Their Lives",2005,"The match against England in Belo Horizonte, Brazil, on June 19, 1950 was ""the game of their lives"".,America's finest moment in the world's greatest game."
4450705,"The Game Plan",2007,"Joe Kingman had the perfect game plan to win the championship... but first, he has to tackle one little problem.,He had the perfect game plan. There's just one little problem..."
4450848,"The Garage",2006,"Some things in life you just can't fix."
4450891,"The Garden",2006,"Armageddon is at hand and the final prophecy is about to be fulfilled."
4451043,"The Gas Cafe",2003,"The Gas Cafe. One Mean Cup of Coffee."
4451055,"The Gaskets, Loose Change Live",2007,"The Gaskets ""Live"" with real instruments and a real band!"
4451210,"The Gay Bed and Breakfast of Terror",2007,"You can't check in without getting checked out."
4451318,"The Gene Generation",2007,"DNA Hacking: The Future of Crime.,In the future, where people hack into DNA, Death is just an upgrade,The Future of Science and Crime."
4451414,"The Genius Club",2006,"They Have One Night To Solve The World's Problems.,Solve it."
4451875,"The Ghosts of Edendale",2003,"Some people are dying to make it in the movies."
4451911,"The Ghouls",2003,"Pray For Daylight,If it bleeds it leads"
4452271,"The Gingerbread Man",2005,"What would you do to save a child? How far would you go?"
4452276,"The Gingerdead Man",2005,"Out of the oven... and into your heart!,Somethings In The Oven...,Evil Never Tasted So Good."
4452297,"The Girl",2006,"It's all her fault. She has no idea.,You always stalk the ones you love."
4452664,"The Girl in the Park",2007,"A mother's love never dies"
4452735,"The Girl Next Door",2004,"Matt never saw her coming... but all his friends had!"
4452737,"The Girl Next Door",2007,"In this town murder became the neighborhood game,Inspired By Actual Events"
4453207,"The Gits",2005,"The band. The music. The legacy. One tragic night changed it all."
4453336,"The Gleam",2006,"Explore into the mind of an artist who transforms into a mad scientist."
4453442,"The Glorius Mustache Challenge",2006,"It's a Growing Business,Rock the Stache,No Beards. No Goatees. Just the Lone Mustache. For one Month."
4453539,"The Go-Getter",2007,"Life doesn't come with a roadmap."
4453555,"The Goal",2005,"""The Goal, One Dream, One Mission, Bending Steel to Make It Happen""!"
4453659,"The God Who Wasn't There",2005,"A Film Beyond Belief,Hold on to your faith. It's in for a bumpy ride."
4453718,"The Godfather of Boxing: Legend of Doc Broadus",2005,"The Godfather of Boxing"
4453951,"The Golden Compass",2007,"""It is the Alethiometer. It tells the truth. As for how to read it, you'll have to learn by yourself."",There are worlds beyond our own - the compass will show the way."
4454065,"The Golden Legacy",2003,"The story of a pirate ship that sank, along with millions of dollars in Gold. The ship was found, the Gold wasn't..."
4454334,"The Good Fight",2004,"When a homeless grifter cons the wife of a small-town mayor, flames ensue.,A young man learns that he is not alone on one humid summer day"
4454335,"The Good Fight",2004,"When a homeless grifter cons the wife of a small-town mayor, flames ensue."
