id,title,year,taglines
4573092,Transit,2012,"This is not a perfect getaway.,A Pulse-Pounding Story of Survival and Revenge!"
4573290,"Transmission 6-10",2009,"No record of the nameless"
4573305,Transmissions,2009,"People are just pieces."
4573745,Transylmania,2009,"Euro-trashed! Euro-smashed! Euro-slashed!,College kids. The other white meat."
4573780,Trap,2010,"Two men. One plan. No mercy."
4573876,Trapped,2009,"When Survival is All That Matters,They never saw it coming, and neither will you. . ."
4573897,Trapped,2012,"What happens when a young man who just wants to be accepted finally finds someone willing to listen to him?"
4574046,"Trapped in Time 3D!",2013,"Sometimes the past is the only present you get."
4574072,"Trapped: Haitian Nights",2010,"When you think you have nothing left to lose ... There's always your mind."
4574207,"Trash Dance",2012,"Inspiration Can Be Found in the Most Unexpected Places,16 Trucks, 24 People 1 Choreographer"
4574268,Trashed,2012,"If you think waste is someone else's problem, think again."
4574291,Trashology,2012,"The Bowels Of Cinema Just Got An Enema"
4574341,Trattoria,2012,"Life can be a lot like cooking, sometimes it just doesn't turn out as expected."
4574682,Traveling,2011,"The story of three people who have never really had a family that find that connection on a road trip to Austin."
4574791,"Travelling Salesman",2012,"A Cerebral Thriller"
4574909,"Travis: A Soldier's Story",2013,"Never Give Up. Never Quit."
4575090,Treacherous,2010,"When faced with temptation, will you resist or will you give in and become...Treacherous?"
4575106,Treachery,2013,"Deep roots... Deeper Secrets"
4575143,"Treading Water",2013,"How Long Can We Last?"
4575202,"Treasure Chest of Horrors",2012,"No budget wonders!,Four never before seen horror films guaranteed to rattle your bones."
4575203,"Treasure Chest of Horrors II",2013,"Six Sick and Twisted Tales of Terror,Prepare Yourself for the Terrors Waiting Inside the Treasure Chest"
4575234,"Treasure in Heaven",2012,"What do you worship?"
4575775,"Trek Wars: The Movie",2013,"Choose your side..."
4576192,Trespass,2011,"When terror is at your door, you can run, or you can fight."
4576353,Trexler,2010,"What he wanted no one could give. What he had no one could take away."
4576355,Trey,2013,"Awaking a Killer,Join the Madness,What doesn't hurt him, Will Kill You!"
4576628,"Trial by Self",2011,"Discover the truth that lies at the bottom of the bottle."
4576865,Tribunal,2010,"Justice was the last thing on their minds."
4577084,"Tricked: The Documentary",2013,"A Shocking Look Inside America's Sex Trade"
4577093,"Tricking: The Freedom of Movement",2013,"Tricking is Freedom, Love, Possibility, Community, and Spirit,Tricking is potential, movement, momentum, spirit, revolutionary, community, love and freedom."
4577262,Trigger,2010,"Friends till the end"
4577324,"Trigger, Interactive Design",2009,"Trigger may be the biggest little interactive shop that probably has never been heard of."
4577442,Trim,2010,"What Would You Do If Life Was Just One Big Dirty Joke?"
4577483,"Trimpin: The Sound of Invention",2009,"Open your ears and your mind will follow."
4577488,"Trina Blue",2011,"Trina is a really good girl, well until she had an urge, to get the man she desired."
4577817,"Triple Crossed",2013,"A gritty and seductive take on one man's torment, the collateral damage of war and finding life after loss"
4577834,"Triple Fisher: The Lethal Lolitas of Long Island",2012,"Once, Twice, Three Times an Amy"
4578049,"Trippin'",2011,"What happens when good buds go bad..."
4578058,"Tripping Forward",2009,"Two down on their luck roommates sell cocaine to supermodels"
4578353,Triumph67,2010,"I come from there and remember"
4578832,"Tromatized: Meet Lloyd Kaufman",2009,"Legendary Independent Filmaker Lloyd Kaufman: Is he brilliant, eccentric or psycho?"
4578878,Tron,2010,"The Game Has Changed.,The only way to win is to survive."
4578943,Trooper,2010,"Two veterans, a father and son, help each other to heal the wounds of War."
4579067,"Trophy Kids",2011,"A totally special feature film about the most coddled generation in history - Generation Y."
4579070,"Trophy Pike Tactics",2013,"From U.S. to Canada, learn how to boat the wall mount you've been looking for!"
4579492,"Trouble with the Curve",2012,"Whatever Life Throws at You"
4579535,"Troubled Waters",2012,"What would you do to save a town?"
4579595,Troupers,2011,"Showbusiness: It's a tough racket"
4579723,"Trubadeaux: A Restaurant Movie",2013,"Food and Circuses"
4579769,"Truck Farm",2011,"A Wicked Delicate film and food project"
4579874,"True Adolescents",2009,"Get lost."
4579957,"True Bromance",2011,"A bromantic comedy about the absurd role our family and friends play when we fall madly in love"
4580098,"True Grit",2010,"Punishment comes one way or another,Retribution"
4580229,"True Love Zombie",2012,"Stand By Your Zombie!"
4580253,"True Nature",2010,"Somewhere between life and death...lies the truth."
4580376,"True to the Heart",2011,"He's a musician. She's a critic. There goes his career."
4580709,Trust,2010,"What took her family years to build, a stranger stole in an instant."
4580803,"Trust Me",2013,"He'll Make You A Star If It Kills Him.,Living the Hollywood dream."
4580877,Truth,2013,"The one thing we search for most...,Les vertus du mensonge (FR 2014, DVD release)"
4580893,"Truth About Kerry",2010,"Some Secrets Should Stay Dead..."
4580921,"Truth Be Told",2012,"All lies eventually lead to the Truth..."
4580960,"Truth Has Fallen",2013,"When the justice system fails the innocent."
4580976,"Truth in Numbers? Everything, According to Wikipedia",2010,"Imagine a world where everyone had access to the sum of all human knowledge."
4581011,"Truth or Dare",2013,"It's not just a game anymore..."
4581012,"Truth or Dare",2013,"Are you scared of Death?,Some Spirits don't like to be disturbed... Unless they get to play."
4581612,"TSC 3: Dawn of the Apocalypse",2011,"This is the future. There is no salvation"
4582492,"Tu xia chuan qi",2011,"From zero to hero"
4582669,"Tucker and Dale vs Evil",2010,"This Year Spring Break is Cut Short!,The perfect love story... with a high body count...,When up against pure evil...just give'er.,Evil just messed with the wrong hillbillies."
4582881,Tug,2010,"The choice is never clear"
4583879,Turbo,2013,"He's fast. They're furious.,Better Fast Than Furious,Wired for speed,Slo no mo"
4584051,"Turkey Bowl",2011,"Ten friends. One game. Two-hand touch."
4584124,Turkles,2011,"Saving the Planet, One Turkle at a Time!"
4584248,"Turn of the Century",2009,"A spooky-sexy sepia-tone peep show with guests Courtney Love, Thurston Moore and Tint Tim!"
4584464,"Turning Point",2010,"Sometimes we're fortunate enough to be given a second chance."
4584470,"Turning Point",2012,"You Don't Know What You've Lost Till You Need It"
4585210,"TV Man: The Search for the Last Independent Dealer",2013,"Like a Combination of Time Travel and a Family Reunion"
4585649,Twelve,2010,"No one needs anything here. It's all about want."
4585716,"Twelve Ways to Sunday",2010,"From the diner counters, church pews and backwoods of rural New York comes a collection of testimonies about the quiet struggle of a small community."
4585757,"Twenty Feet from Stardom",2013,"Meet the unsung heroes behind the greatest music of our time."
4586054,"Twilight of the Mississippi",2013,"We are the stories we tell ourselves."
4586142,"Twin Brides",2012,"In the end, everyone falls in love with the wrong person."
4586474,"Twist of Fate",2010,"Hard-hitting Christian film Drama!"
4586475,"Twist of Fate",2012,"How much really happens in a day"
4586570,"Twisted Fates",2012,"Three Twisted Tales of Terror!"
4586581,"Twisted Hibiscus",2013,"A child becomes an adult when he realizes that he has a right not only to be right but also to be wrong. -Thomas Szasz"
4586632,"Twisted Path",2010,"Sometimes you can't escape your past."
4586730,"Twists of Fate",2009,"In a world of crime, revenge is inevitable."
4587083,"Two Days in February",2012,"What was your best moment?,Some memories you'll never forget. Some you wish you could."
4587101,"Two de Force",2011,"The Clash between two super powers: The United States vs, China"
4587461,"Two Hundred Thousand Dirty",2012,"Get ready. Get set. Get Dirty."
4587463,"Two Idiots & a Bomb",2013,"A Bomb, a Hot Russian Spy, and a VERY - Not So Smart Detective."
4588028,"Two Shadows",2012,"The past called her back home."
4588110,"Two Spirits",2009,"Fred Martinez was a Navajo boy who was also a girl. In an earlier era, he would have been revered. Instead, he was murdered."
4588128,"Two Steps from a Dead End",2012,"When you are moving quicker than you should, you are two steps from a dead end."
4588519,"Two-Minute Heist",2009,"Their plan was flawless... until they put it into action."
4588734,"Tyler Fly",2011,"Success,Women & fast cars has Tyler on the Fly"
4588826,Typecast,2013,"Are you ready to play against type?"
4588839,Typeface,2009,"Charting the intersection between rural America and contemporary graphic design"
4589942,"U Game?",2012,"Welcome to their world."
4590019,"U People",2009,"LGBT Rockumentary"
4590205,"U.N. Me",2009,"Is the world's solution part of the problem?,If the U.N. only had a brain..."
4590476,Ubatz,2011,"From Mafia to Family"
4591739,"Uintah United",2009,"One of American's Greatest Small Town Stories"
4592439,"Ultimate Guide to Flight",2010,"A park is life. Life is a game. Today the game is Disc Golf."
4592497,"Ultimate Reality",2010,"A parody of reality TV as you've never seen it!,Tune in and turn on --- to the craziest contest ever to sweep the heart of America!"
4592749,Ultrasonic,2012,"Don't believe everything you hear."
4592753,"Ultrasuede: In Search of Halston",2010,"Sex. Drugs. Fame. Fabric."
4594734,"Un dia en el banco",2009,"A 65 year old lady, attempts to rob a bank.,5 million dollars, a bomb, and a woman on a mission."
4597138,Un-Human,2010,"Are you human?"
4597822,"Una noche",2012,"Three kids. One night. No return."
4598311,"Unacceptable Levels",2013,"Pollution Just Got Personal"
4598412,Unavailable,2012,"Sometimes A Wrong Number Is The Right Call"
4598416,Unaware,2010,"A collaborative effort to relay the controversial July 2010 footage to the general public without censorship."
4598493,Unblinded,2013,"Be careful who you bully."
4598702,"Unchained Melody",2009,"You really can't trust anyone these days now can you?,You just can't trust anybody..."
4598919,"Uncle Melvin's Apartment",2013,"Danny just needed a place to stay... Melvin just needed a new scam"
4599151,Unconditional,2012,"It's not a dead end if it takes you somewhere you needed to go."
4599465,"Undead Apocalypse",2012,"The End is Nigh.,The Apocalypse is upon us."
4599512,Undefeated,2011,"The game is the easy part."
4599763,"Under Jakob's Ladder",2011,"They took everything he valued, except the thing of greatest worth."
4599769,"Under Liberty",2009,"One man's race for freedom, another man's pursuit for revenge"
4599784,"Under My Nails",2012,"She will find love in the hands of a murderer."
4599806,"Under New Management",2009,"it's all about the perks"
4600001,"Under the Boardwalk: The Monopoly Story",2010,"Rolling the dice is just the beginning..."
4600437,"Under the Weeping Willow",2013,"Love within innocence"
4600440,"Under the Western Sun",2011,"Not all legacies are good ones."
4600534,"Underbelly Blues",2011,"This right here... is simply a perfect example of the mysterious workings of the universe.,Criminals... Yes. Smooth... No."
4600748,Underground,2010,"When you find your path, make sure it's the right one."
4600773,"Underground Entertainment: The Movie",2011,"The incredible true story of the little TV show that influenced everything and changed the world."
4600785,"Underground Lizard People",2011,"Based on actual eye witness accounts."
4600958,"Understanding Vander",2009,"A wandering musician sets out to make a demo tape.,Do you understand?"
4601077,"Underworld Awakening",2012,"Vengeance Returns,Prepare for a new breed of war."
4601091,"Underworld: Rise of the Lycans",2009,"Every war has a beginning."
4601214,"Undocumented Executive",2012,"From the Border to the Boardroom"
4602511,Unequal,2009,"A womanizer falls for the ""church girl"" he tries to seduce."
4602621,UnExpecting,2011,"Life is what happens, when you're busy making other plans."
4602792,"Unfit: Ward vs. Ward",2012,"Who is more fit to raise a child: a convicted killer or a lesbian?"
4602839,Unforgettable,2010,"What if you could remember every day of your life?"
4602902,Unforgotten,2012,"A renowned University Professor must resort to his dark past to protect his family"
4603205,"UnHung Hero",2013,"A handful is all you need."
4603242,"Unicorn City",2012,"You are what you pretend to be."
4603349,"Uninformed Consent",2012,"You or someone you know is taking an antidepressant. What you should know and what Big Pharma won't tell you."
4603595,"United Natures",2013,"United Natures - a United Nations of all species"
4603973,"Universal Soldier: Day of Reckoning",2012,"Under their own command"
4603974,"Universal Soldier: Regeneration",2009,"Reanimated. Rearmed. The ultimate rematch.,Reanimated. Rearmed. The Ultimate Rematch.,The ultimate weapons of the future are back!,Van Damme and Lundgren explosive final showdown,The ultimate fight in cinemas 28 Jan"
4604180,Unknown,2011,"Take back your life."
4604255,"Unknown Project",2013,"Not based on actual events. It is the actual event."
4604286,Unknowns,2012,"Some people are dying to be famous"
4604346,"Unleashing Roy",2012,"Every story has a beginning..."
4604503,"Unlucky Charms",2013,"They're magically malicious!"
4604681,"Unnatural 20: The Search for Steve",2010,"The laughs are certain, everything else is a roll of the dice."
4604729,Unnoticed,2013,"The face of fear will be known."
4605002,Unraveled,2011,"An Ambitious Man, An Immoral Plan."
4605101,Unremembered,2009,"A physics mystery.,Time is not linear"
4605170,Unrivaled,2010,"Every cage has its king.,A bone-crunching thrill ride!"
4605472,Unshaken,2009,"A story of hope and faith."
4605493,Unsigned,2011,"Three Bands With One Dream,Behind Every Success, There Is A Story"
4605520,Unsolved,2009,"Students are dying to know the truth"
4605656,Unstoppable,2010,"1,000,000 Tons. 100,000 Lives. 100 Minutes,1 million tons of steel. 100,000 lives at stake. 100 minutes to impact.,1 million tons of steel. 100,000 people at risk. 100 minutes to impact."
4605659,Unstoppable,2013,"Where is God in the midst of tragedy and suffering?"
4605981,Unthinkable,2010,"Right and Wrong no longer exist,How far would you go to make him talk?"
4607964,"Untitled Track",2009,"The perfect song. The perfect date."
4608601,Up,2009,"Fly Up to Venezuela"
4608921,"Up in the Air",2009,"The story of a man ready to make a connection.,Arriving this December,From Paramount Pictures comes the story of a man ready to make a connection,Arriving soon"
4608931,"Up in the Attic",2009,"What goes down in the attic stays in the attic"
4608935,"Up in the Club",2013,"I got something for you"
4609167,Up&Down,2012,"It's Life. It's Love. It's an Elevator."
4609194,Up/Down,2011,"Bipolar and Living"
4609269,"Uphill Battle",2013,"Nothing heals like a miracle."
4609306,"Uploaded: The Asian American Movement",2012,"A generation finding its voice through new media."
4609310,"Uploading to Angels",2009,"Simply believe..."
4609341,"Upon This Rock",2013,"Resurrecting an ancient act of devotion."
4609510,Upside,2010,"It's all how you look at it."
4609608,Uptown,2009,"Two kick-about hearts; one lonely, one lost, come together in Uptown."
4609782,"Uranium Drive-In",2013,"Half Life of the American Dream"
4610249,"Urizen A'Risin",2011,"The Underground Is Dead."
4610542,"Us & Them",2013,"A story of how the best people enter our lives in the most unexpected places."
4610692,"USA: Desired & Despised",2009,"They hate it, cause it's impossible to get a visa, just to visit this lovely country.,A Symbol of Freedom Again As Our Founding Fathers Dreamt It To Be"
4610839,"Used to Temporary Happiness",2013,"When friends are all you have left."
4611096,"USS Seaviper",2012,"A U.S. submarine is trapped below by a Japanese destroyer, and its crew holds a secret for the turning point of WW II,""A German and Japanese secret is discovered by an American WWII submarine that must fight the enemy, and deliver the turning point of the war to Navy headquarters."""
4611804,Uwharrie,2012,"Fear is Afoot"
4612391,V/H/S,2012,"This collection is killer."
4612394,V/H/S/2,2013,"Who's tracking you?"
4613043,"Vaginal Holocaust",2009,"Rape, Revenge, Hicks, Vampires and a Man-Eating Vagina!,Rape, Revenge, Backwoods Vampires and a Man Eating Vagina!"
4613166,Vaikoont,2010,"The Truth Never Ceases To Be"
4613454,"Vale Tudo Project",2009,"Ultimate fighters, drifters and criminals are fighting in the Miami underground for the biggest prize: Their own lives."
4613613,"Valentine's Day",2010,"A Love Story. More or Less.,From the director of Pretty Woman comes a day in the life of love."
4614044,"Valley of the Dead",2010,"As long as living flesh clings to their bones, they will come from every corner of the earth!"
4614185,"Valor with Honor",2010,"The last stories from these heroic men...."
4614348,VAmL,2009,"A horrific comedy."
4614419,Vamperifica,2012,"The King Is Coming Out"
4614458,Vampire,2011,"They're dying to keep him alive"
4614485,"Vampire Boys 2: The New Brood",2013,"Love Conquers All Things"
4614654,"Vampires Suck",2010,"From the guys who couldn't sit through another vampire movie!,Some sagas just won't die."
4614665,"Vampires: Rise of the Fallen",2012,"Finally a Vampire movie with a big Bite! No Sparkles here, just fangs and bad ass vamps"
4614709,Vamps,2012,"Dating bites."
4614965,"Vance and Pepe",2011,"A comedy that blows."
4615061,Vandez,2012,"The Boy Is Back In Town."
4615181,Vanguard,2009,"Between oblivion and salvation stands... Vanguard!"
4615182,Vanguard,2010,"Terror rocks a high school campus,A High school is terrorized by an Aryan gang"
4615345,"Vanishing of the Bees",2009,"A documentary for anyone who likes to eat.,The bees have a message - but will we listen?,Little Bee. Big Mystery."
4615346,"Vanishing on 7th Street",2010,"Fear lives in the dark,Stay in the light"
4615502,"Vannin'",2013,"Vannin' - Its a way of life"
4615850,"Variations on a High School Romance",2010,"Based on a love story"
4615957,"Varla Jean and the Mushroomheads",2011,"Varla Jean assembles a cast for an ill-conceived and inappropriate children's show to be aired on a local New Orleans television network"
4616482,"Vaudeville Comedy, Then and Now",2012,"A tribute to the men and women of the vaudeville stage."
4616506,"Vault of Darkness",2009,"Four Stories of Terror Beyond Your Imagination...IN 3D!,It Will Take You To The Edge Of Terror...And Leave You There!"
4616524,Vautrin,2012,"John Rabe, A Nazi saves 300,000 Chinese lives,Minnie Vautrin proposes and organizes Nanjing Safety Zone,George Fitch negotiates with the Japanese,Europeans and Americans work together to defend and save Chinese lives"
4616997,Veer!,2012,"He lost everything. Except his cool."
4617283,"Vehicle 19",2013,"He picked the wrong car. They picked the wrong guy."
4617355,"Veils of Color",2009,"Never Give Up Your Dreams..."
4617739,"Velvet Vengeance",2013,"It was more than she could take so she became more than they could handle"
4618180,Vengeance,2013,"Lives collide when people's goals intersect."
4618490,"Venous Red",2009,"The story to die for"
4618631,"Venus & Vegas",2010,"If Women are from Venus, Men are from VEGAS!"
4618667,"Venus and Serena",2012,"Discover the truth behind the legends.,Icons. Rivals. Champions. Sisters."
4619335,"Verifiable Evidence",2012,"Nothing has been fabricated or exaggerated."
4619336,"Verifiable Evidence 2: Haunted Houses",2013,"Inside the haunted homes of your neighbors, your friends, or your family."
4619743,"Veronika Decides to Die",2009,"It wasn't until she decided to die, that Veronika found a reason to live,If you had a second chance at life...what would you change?,For Veronika, confronting death...is discovering life."
4620252,"Very Good Girls",2013,"When we lose our innocence, we have to find ourselves."
4620447,Vessel,2011,"The needle is warm in the arm"
4621684,"Vicio Maldito",2013,"Having A Vice its Death"
4621746,Vicissitudes,2010,"Change that comes from within"
4621806,Victim,2010,"It's not always who you think"
4622020,"Victor Juliet's Director's Cut",2009,"Thrill to the excitement of Zombies! Vampires! Lesbians!"
4622303,"Victory Day",2011,"A young woman trafficked from Eastern Europe and a photographer struggle against a Russian mafia boss responsible for crimes during the reforms of the 1990s."
4622486,"Vidal Sassoon: The Movie",2010,"How one man changed the world with a pair of scissors."
4622507,"Vidas Em Paralelo",2010,"What if small causes could really generate large effects?"
4622647,"Video Girl",2011,"Do you know where you're going to... Do you like the things that life is showing you?"
4622743,"Video Stop",2012,"Boom Commerce"
4622747,"Video Tape Terror",2013,"The first home video format to bring death into your living room...is back to finish the job!"
4623685,"Vigilante Vigilante: The Battle for Expression",2011,"The Battle for Expression"
4623690,"Vigilante: The Hayward Brown Story",2010,"the Hayward Brown story"
4624224,Vile,2011,"Give till it hurts."
4624505,Villanelle,2012,"They are so tragically beautiful when dying.,Watch them fall."
4624757,"Vincent Who?",2009,"The murder and the movement that forged Asian America"
4624941,"Vino Veritas",2013,"Add a little excitement and adventure to your evening."
4625050,Vinyl,2010,"A boy meets girl story. Problem is, she's already with his best friend."
4625253,"Violent Blue",2011,"His obsession became her music."
4625312,"Violet & Daisy",2011,"Too much sugar can kill you.,Young. Innocent. Deadly. (Germany),Killing Has Never Been So Beautiful (UK)"
4625371,"Violet Tendencies",2010,"Looking for a straight answer?"
4625527,VIPs,2010,"Who do you want him to be?"
4625656,"Virgin Alexander",2011,"What's your definition of a pimp?"
4625741,"Virgin Sex Myth: False and Disastrous Cure of AIDS",2010,"Virgin Sex Myth, false and disastrous cure for aids"
4625796,Virginia,2010,"The simple life... is rarely simple."
4626120,"Virtually Heroes",2013,"Roger Corman's cheapest film."
4626173,"Virtuous Acts",2013,"Do what you say, no matter what it makes you look like."
4626241,"Virus X",2010,"An epidemic is in their hands,The Threat Is Real"
4627308,"Vital Signs",2011,"Put your heart where your mouth is."
4627321,Vitality,2012,"Vitality is something that emerges from within"
4627436,"Vito Bonafacci",2011,"One man's journey through a crisis of faith."
4627745,"Viva! Saint Agrippina",2010,"Meet The Family Princess"
4627952,VIViD,2011,"The Mind is a Terrible Thing to Face...,Life Is Beautiful... But Death Is Sexy...,A One Way Trip"
4628858,"Voice Teacher",2010,"Get ready to sing like an animal!"
4628915,Voices,2009,"Consider it pure joy whenever you face trials of many kinds.,In a world full of chatter....how loud is your voice? (USA 2009)"
4628927,Voices,2013,"Human and untold stories of psychosis"
4629044,"Voices of Chile",2011,"Pushing Towards Democracy"
4629063,"Voices of Mongolia",2011,"Two travelers seek wisdom from the past, in a country wrestling with its future."
4629353,"Volando Muerte",2012,"Some things are not meant to be hunted."
4631684,"VS: The Movie",2011,"When Society Falls, Heroes Rise"
4633518,"Wahoowa: The History of Virginia Cavalier Football",2010,"The story of the program that impacted the sport of football like no other."
4633849,"Waiting for 'Superman'",2010,"The fate of our country won't be decided on a battlefield, it will be determined in a classroom."
4633990,"Waiting for Lightning",2012,"An epic journey. An impossible dream. The birth of a legend."
4634025,"Waiting for Ophelia",2009,"Patience has its limits."
4634088,"Waiting for the Light to Change",2009,"Regis Mull. The Greatest Songwriter You've Never Heard of.,Regis. He was so far ahead, he got left behind."
4634247,"Waiting to Die",2012,"This isn't living, this is surviving."
4634477,Wake,2009,"Meet Carys. She's a mourning person..."
4634587,"Wake Up",2011,"Can you trust yourself?"
4634794,"Waking Madison",2010,"What is Real?"
4634807,"Waking Sleeping Beauty",2009,"From 1984 to 1994 a perfect storm of people and circumstances changed the face of animation forever."
4634828,"Waking Up",2010,"Dreams Are Made of Second Chances"
4635114,"Walk a Mile in My Pradas",2011,"A little Christmas magic causes two coworkers with contrasting lifestyles to switch sexual orientations.,Attention à ce que vous souhaitez ! [FR]"
4635360,Walkaway,2010,"Love - Lust - Loss - Hope. What will they walk away from?"
4635476,"Walking in My Sleep",2013,"Get Ready to Walk and Roll"
4635594,"Walking the Halls",2012,"At West Andrews High, popularity is a business"
4635614,"Walking Through Fires",2011,"Everything Burns but the Truth!"
4635624,"Walking to Linas",2012,"Two girls walk to a man who walked to a man who walked to a woman."
4635632,"Walking to the Cage",2009,"Only a fighter knows the feeling..."
4635646,"Walking with Dinosaurs 3D",2013,"The Greatest Adventure in 70 Million Years"
4635784,"Wall Street: Money Never Sleeps",2010,"Gordon never gives up"
4635836,"Walled In",2009,"Some secrets are best left buried."
4636208,"Walter: Lessons from the World's Oldest People",2013,"Lesson from the World's Oldest People"
4636557,Wanderlust,2012,"Leave your baggage behind."
4637131,"War Against the Weak",2009,"It began in America. It ended in Genocide."
4637239,"War Dogs of the Pacific",2009,"They earned the title Man's Best Friend"
4637243,"War Don Don",2010,"War Don Don chronicles the rise and fall of a former rebel leader in Sierra Leone. Through his trial, a nation faces its wartime past."
4637255,"War Flowers",2012,"On the battlefield they will become heroes."
4637298,"War Horse",2011,"Separated by war. Tested by battle. Bound by friendship."
4637351,"War Machine",2010,"A war like no other... is coming"
4637414,"War of the Gods",2010,"Who's God is it?"
4637437,"War of the Worlds the True Story",2012,"There was a war between Earth and Mars - The Last Survivor's Eyewitness Account."
4637527,"War Stories",2009,"Every Family Has Secrets"
4637739,Warehouse,2012,"no other agent can compare."
4637887,"Warm Bodies",2013,"Cold body. Warm heart.,He's still dead but he's getting warmer,There's nothing hotter than a girl with brains,Dead sexy.,Bros before brains"
4638011,"Warning!!! Pedophile Released",2009,"He's coming for her.,His baby girl grew up.,a love story"
4638013,"Warning: Apocalypse 2012",2012,"2012 The end of the World is here."
4638122,Warrior,2011,"Fight for Country,Fight for Family,Family is worth fighting for."
4638168,"Warrior Showdown",2010,"Bringing history to life and punching it in the face!"
4638182,"Warrior's End",2009,"Brotherhood and Loyalty, in a fight against impossible odds."
4638225,"Warriors of the Apocalypse",2009,"See mutated scavengers!!! See wasteland renegades!!! See hot chicks with big guns!!!,It's ""Sucker Punch"" on Steroids"
4638228,"Warriors of the Discotheque: The Feature length Starck Club Documentary",2011,"In a time when guyliner was cool and ecstasy was legal!"
4638666,Wasband,2011,"Wasband, Husband That never Was"
4638959,"Waste of Space",2010,"sci-fi ... on the rocks.,A Sci-Fi Comedy"
4639060,Wasteland,2011,"How Far Will You Go For Revenge?,Let's see if there's some meat on these bones!"
4639321,Watch,2010,"How far would you go for the person you love the most?"
4639539,"Watchers 2",2011,"Signs in the Heavens and the Earth"
4639540,"Watchers 3",2011,"Fingerprints of the Supernatural"
4639656,Watchmen,2009,"This city is afraid of me. I've seen its true face.,Who will save us now? (DVD tagline),Justice is coming to all of us. No matter what we do.,The existence of life is a highly overrated phenomenon.,I am used to going out at 3am and doing something stupid.,We were supposed to make the world a better place.,We're society's only protection.,A world at peace. There had to be sacrifice.,Who watches the Watchmen?"
4639829,"Water for Elephants",2011,"Life is the most spectacular show on earth."
4640026,"Water Wings",2009,"Sink or live"
4640094,"Waterberry Tears",2010,"When you have no one to turn to where do you go?"
4640111,"Watercolor Postcards",2013,"A buncha folks hangin their hats on the last hook of a whole lotta hope."
4640165,"Waterfront Nightmare",2012,"Secrets don't make friends."
4640324,"Watershed: Exploring a New Water Ethic for the New West",2012,"Exploring a New Water Ethic for the New West"
4640342,Waterwalk,2012,"Could a journey of 1,000 miles bring a father and son together"
4641207,"We Are Assyrian",2009,"We Exist and We Are Strong"
4641248,"We Are Egypt",2012,"The story behind the revolution"
4641290,"We Are Here",2012,"Our Future is a mystery but we are waiting to encounter it. We're not going anyway. We're not running away. We Are Here."
4641462,"We Are the Hartmans",2011,"A comedy parable for our gentrified age."
4641524,"We Are What We Are",2013,"Blood is the strongest bond."
4641565,"We Believe",2009,"A relationship that lasts a lifetime."
4641602,"We Came Home",2013,"The story of a family, the story of a country, and the power of music."
4641707,"We Do Monsters: A Problem of Bigfoot",2011,"No Bigfoot? No Problem."
4641754,"We Enjoy Yourself",2009,"For love of the band, they parked and walked."
4641757,"We Fall Down",2009,"The past can determine our future"
4641912,"We Juke Up in Here",2012,"Mississippi's juke joint culture at the crossroads..."
4642015,"We Made This Movie",2012,"It started as a comedy, but then life happened."
4642208,"We Shall Remain: The Goshute",2009,"Where most could not survive, they call home."
4642252,"We Steal Secrets: The Story of WikiLeaks",2013,"The truth has consequences."
4642318,"We the Owners: Employees Expanding the American Dream",2012,"""If we want community we must work toward community and it's just kind of that simple and yet not always easy to do."" - Kim Jordan, New Belgium Brewing,""I lined up well with DPR because they took that very corporate ladder and, in effect, lay it on its side, to where you have equal access to action and influence."" - Jay Leopold, DPR Construction"
4642341,"We the People: From Crispus Attucks to President Barack Obama",2010,"From Crispus Attucks To Barack Obama,""The Election of Barack Obama began on March 5, 1770 at the Boston Massacre with the death of Crispus Attucks."""
4642411,"We Want the Airwaves",2012,"Manifesto: If you don't have one, get one!"
4642446,"We Were Here",2011,"The AIDS Years in San Francisco"
4642470,"We Were Quiet Once",2013,"A documentary film about the need to personally memorialize an international event."
4642530,"We Will Riot",2013,"A film about beats, love, friendship, and the system that destroys it all"
4642729,"We're Not Broke",2012,"Corporate greed is alive and well ... and you're paying for it!"
4642780,"We're the Millers",2013,"-If anyone asks."
4642803,"We've Got Balls",2013,"A quirky town, a crooked mayor, and one whacked-out bowling showdown!"
4642837,"WE: A Collection of Individuals",2012,"We can't do it alone"
4642958,"Weary Sun",2010,"Murder is a lonely road."
4643004,"Weather Girl",2009,"Partly cloudy with a 90% chance of total meltdown."
4643032,"Weathering the Storm: The Story of Ray Weathers",2013,"Everyone has had to weather a storm, but not like this"
4643065,Web,2013,"connecting is just the beginning"
4643081,"Web Junkie",2013,"China is the first country to label Internet addiction a clinical disorder. Web Junkie exposes a Beijing rehab center where Chinese teenagers are being ""deprogrammed""."
4643249,"Wedding Day",2012,"Not every wedding ends in a bouquet toss...,The happiest day of their lives is now the deadliest.,When the best day of your life becomes your worst nightmare."
4643303,"Wedding Palace",2013,"When You Need a Little Love"
4643523,Weedwolf,2011,"There's A Bad Moon Blazing"
4644042,Weightless,2013,"Life is like a soap bubble"
4644181,"Weird Tales 3: The Pioneer's Lost Trunk",2009,"One of Death Valley's Most Extraordinary Discoveries! ...or was it?,One of Death Valley's most extraordinary discoveries! ...Or was it?"
4644593,"Welcome To Dopeland",2011,"Meet Mac and Bobby. Mac is headed for disaster. Bobby knows a shortcut."
4644599,"Welcome to Dreadville V: Souls of Mischief",2010,"Sometimes evil comes from a good place."
